config_id,avg_score,metric,lr,weight_decay,num_layers,dropout_ratio
100,0.8346074579437355,micro_f1,0.005,0.01,2,0.3
101,0.8366480877978457,micro_f1,0.005,0.01,2,0.5
102,0.8345770007817338,micro_f1,0.005,0.01,3,0.1
103,0.8342825815490512,micro_f1,0.005,0.01,3,0.3
104,0.8387902415252947,micro_f1,0.005,0.01,3,0.5
105,0.8281911491487223,micro_f1,0.005,0.01,4,0.1
106,0.8340795338023735,micro_f1,0.005,0.01,4,0.3
107,0.8420593102468046,micro_f1,0.005,0.01,4,0.5
108,0.8075614980862751,micro_f1,0.01,0.001,2,0.1
109,0.8140793307546269,micro_f1,0.01,0.001,2,0.3
110,0.8210946304023391,micro_f1,0.01,0.001,2,0.5
111,0.8062518401202042,micro_f1,0.01,0.001,3,0.1
112,0.8143635975999756,micro_f1,0.01,0.001,3,0.3
113,0.817338247088803,micro_f1,0.01,0.001,3,0.5
114,0.8051147727388095,micro_f1,0.01,0.001,4,0.1
115,0.8085767368196631,micro_f1,0.01,0.001,4,0.3
116,0.8214905735083605,micro_f1,0.01,0.001,4,0.5
117,0.820069239281617,micro_f1,0.01,0.005,2,0.1
118,0.8252875663712321,micro_f1,0.01,0.005,2,0.3
119,0.8285667874800758,micro_f1,0.01,0.005,2,0.5
120,0.8178661712301647,micro_f1,0.01,0.005,3,0.1
121,0.8229119077351039,micro_f1,0.01,0.005,3,0.3
122,0.8284043492827339,micro_f1,0.01,0.005,3,0.5
123,0.8209626493669987,micro_f1,0.01,0.005,4,0.1
124,0.8289424258114296,micro_f1,0.01,0.005,4,0.3
125,0.8356226966771235,micro_f1,0.01,0.005,4,0.5
126,0.8306886364328573,micro_f1,0.01,0.01,2,0.1
127,0.8329424664209789,micro_f1,0.01,0.01,2,0.3
128,0.8367394592838506,micro_f1,0.01,0.01,2,0.5
129,0.8318155514269181,micro_f1,0.01,0.01,3,0.1
130,0.8332470380409953,micro_f1,0.01,0.01,3,0.3
131,0.837044030903867,micro_f1,0.01,0.01,3,0.5
132,0.8300693408054904,micro_f1,0.01,0.01,4,0.1
133,0.8336328287596828,micro_f1,0.01,0.01,4,0.3
134,0.8431659204661978,micro_f1,0.01,0.01,4,0.5
