config_id,avg_score,metric,lr,weight_decay,num_layers,dropout_ratio
31,0.252297410192147,micro_f1,0.0005,0.001,3,0.3
32,0.24979114452798665,micro_f1,0.0005,0.001,3,0.5
33,0.24812030075187966,micro_f1,0.0005,0.001,4,0.1
34,0.27986633249791143,micro_f1,0.0005,0.001,4,0.3
35,0.27151211361737676,micro_f1,0.0005,0.001,4,0.5
36,0.264828738512949,micro_f1,0.0005,0.005,2,0.1
37,0.2656641604010025,micro_f1,0.0005,0.005,2,0.3
38,0.27986633249791143,micro_f1,0.0005,0.005,2,0.5
39,0.24895572263993315,micro_f1,0.0005,0.005,3,0.1
40,0.24812030075187966,micro_f1,0.0005,0.005,3,0.3
41,0.27986633249791143,micro_f1,0.0005,0.005,3,0.5
42,0.2698412698412698,micro_f1,0.0005,0.005,4,0.1
43,0.24812030075187966,micro_f1,0.0005,0.005,4,0.3
44,0.24812030075187966,micro_f1,0.0005,0.005,4,0.5
45,0.2481203007518797,micro_f1,0.0005,0.01,2,0.1
46,0.2932330827067669,micro_f1,0.0005,0.01,2,0.3
47,0.25898078529657476,micro_f1,0.0005,0.01,2,0.5
48,0.2698412698412698,micro_f1,0.0005,0.01,3,0.1
49,0.2690058479532164,micro_f1,0.0005,0.01,3,0.3
50,0.25146198830409355,micro_f1,0.0005,0.01,3,0.5
51,0.24979114452798665,micro_f1,0.0005,0.01,4,0.1
52,0.26566416040100255,micro_f1,0.0005,0.01,4,0.3
53,0.27401837928153716,micro_f1,0.0005,0.01,4,0.5
54,0.2807017543859649,micro_f1,0.001,0.001,2,0.1
55,0.26566416040100255,micro_f1,0.001,0.001,2,0.3
56,0.2882205513784461,micro_f1,0.001,0.001,2,0.5
57,0.29406850459482037,micro_f1,0.001,0.001,3,0.1
58,0.26900584795321636,micro_f1,0.001,0.001,3,0.3
59,0.24812030075187966,micro_f1,0.001,0.001,3,0.5
60,0.24812030075187966,micro_f1,0.001,0.001,4,0.1
61,0.24812030075187966,micro_f1,0.001,0.001,4,0.3
62,0.24812030075187966,micro_f1,0.001,0.001,4,0.5
63,0.2573099415204678,micro_f1,0.001,0.005,2,0.1
64,0.29490392648287383,micro_f1,0.001,0.005,2,0.3
65,0.28989139515455303,micro_f1,0.001,0.005,2,0.5
66,0.24979114452798665,micro_f1,0.001,0.005,3,0.1
67,0.26148705096073516,micro_f1,0.001,0.005,3,0.3
68,0.2531328320802005,micro_f1,0.001,0.005,3,0.5
69,0.24812030075187966,micro_f1,0.001,0.005,4,0.1
70,0.24812030075187966,micro_f1,0.001,0.005,4,0.3
71,0.24812030075187966,micro_f1,0.001,0.005,4,0.5
72,0.3341687552213868,micro_f1,0.001,0.01,2,0.1
73,0.2598162071846282,micro_f1,0.001,0.01,2,0.3
74,0.2781954887218045,micro_f1,0.001,0.01,2,0.5
75,0.2823725981620719,micro_f1,0.001,0.01,3,0.1
76,0.29406850459482037,micro_f1,0.001,0.01,3,0.3
77,0.24979114452798665,micro_f1,0.001,0.01,3,0.5
78,0.24895572263993315,micro_f1,0.001,0.01,4,0.1
79,0.24812030075187966,micro_f1,0.001,0.01,4,0.3
80,0.24812030075187966,micro_f1,0.001,0.01,4,0.5
81,0.24812030075187966,micro_f1,0.005,0.001,2,0.1
82,0.24895572263993315,micro_f1,0.005,0.001,2,0.3
83,0.24812030075187966,micro_f1,0.005,0.001,2,0.5
84,0.24812030075187966,micro_f1,0.005,0.001,3,0.1
85,0.24812030075187966,micro_f1,0.005,0.001,3,0.3
86,0.24812030075187966,micro_f1,0.005,0.001,3,0.5
87,0.24812030075187966,micro_f1,0.005,0.001,4,0.1
88,0.24812030075187966,micro_f1,0.005,0.001,4,0.3
89,0.24812030075187966,micro_f1,0.005,0.001,4,0.5
90,0.24812030075187966,micro_f1,0.005,0.005,2,0.1
91,0.24812030075187966,micro_f1,0.005,0.005,2,0.3
92,0.24812030075187966,micro_f1,0.005,0.005,2,0.5
93,0.24812030075187966,micro_f1,0.005,0.005,3,0.1
94,0.24812030075187966,micro_f1,0.005,0.005,3,0.3
95,0.24812030075187966,micro_f1,0.005,0.005,3,0.5
96,0.24812030075187966,micro_f1,0.005,0.005,4,0.1
97,0.24812030075187966,micro_f1,0.005,0.005,4,0.3
98,0.24812030075187966,micro_f1,0.005,0.005,4,0.5
99,0.24812030075187966,micro_f1,0.005,0.01,2,0.1
100,0.24812030075187966,micro_f1,0.005,0.01,2,0.3
101,0.24812030075187966,micro_f1,0.005,0.01,2,0.5
102,0.24812030075187966,micro_f1,0.005,0.01,3,0.1
103,0.24812030075187966,micro_f1,0.005,0.01,3,0.3
104,0.24812030075187966,micro_f1,0.005,0.01,3,0.5
105,0.24812030075187966,micro_f1,0.005,0.01,4,0.1
106,0.24812030075187966,micro_f1,0.005,0.01,4,0.3
107,0.24812030075187966,micro_f1,0.005,0.01,4,0.5
108,0.24812030075187966,micro_f1,0.01,0.001,2,0.1
