config_id,avg_score,metric,lr,weight_decay,num_layers,dropout_ratio
63,0.49825711098717235,micro_f1,0.001,0.005,2,0.1
64,0.4997908533184607,micro_f1,0.001,0.005,2,0.3
65,0.5010379872343061,micro_f1,0.001,0.005,2,0.5
66,0.5028815765012083,micro_f1,0.001,0.005,3,0.1
67,0.5034238086385326,micro_f1,0.001,0.005,3,0.3
68,0.5029512920617215,micro_f1,0.001,0.005,3,0.5
69,0.5031294540496994,micro_f1,0.001,0.005,4,0.1
70,0.5032146619569933,micro_f1,0.001,0.005,4,0.3
71,0.49932608291504005,micro_f1,0.001,0.005,4,0.5
72,0.4977226250232385,micro_f1,0.001,0.01,2,0.1
73,0.4977226250232385,micro_f1,0.001,0.01,2,0.3
74,0.4976606556361158,micro_f1,0.001,0.01,2,0.5
75,0.4988458201648385,micro_f1,0.001,0.01,3,0.1
76,0.499504244903018,micro_f1,0.001,0.01,3,0.3
77,0.4985127347090537,micro_f1,0.001,0.01,3,0.5
78,0.5003640701493463,micro_f1,0.001,0.01,4,0.1
79,0.49919439796740406,micro_f1,0.001,0.01,4,0.3
80,0.4977226250232385,micro_f1,0.001,0.01,4,0.5
81,0.5070025407448719,micro_f1,0.005,0.001,2,0.1
82,0.5058406147363202,micro_f1,0.005,0.001,2,0.3
83,0.5062898927929602,micro_f1,0.005,0.001,2,0.5
84,0.5048568507157464,micro_f1,0.005,0.001,3,0.1
85,0.5050427588771148,micro_f1,0.005,0.001,3,0.3
86,0.5058406147363202,micro_f1,0.005,0.001,3,0.5
87,0.5024710293115201,micro_f1,0.005,0.001,4,0.1
88,0.5038421020016113,micro_f1,0.005,0.001,4,0.3
89,0.5064293239139865,micro_f1,0.005,0.001,4,0.5
90,0.5049885356633822,micro_f1,0.005,0.005,2,0.1
91,0.5048955815826982,micro_f1,0.005,0.005,2,0.3
92,0.5049885356633823,micro_f1,0.005,0.005,2,0.5
93,0.5046709425543782,micro_f1,0.005,0.005,3,0.1
94,0.5050892359174567,micro_f1,0.005,0.005,3,0.3
95,0.5049498047964306,micro_f1,0.005,0.005,3,0.5
96,0.5052828902522154,micro_f1,0.005,0.005,4,0.1
97,0.5048800892359174,micro_f1,0.005,0.005,4,0.3
98,0.5047096734213299,micro_f1,0.005,0.005,4,0.5
99,0.5035787321063395,micro_f1,0.005,0.01,2,0.1
100,0.5036097167999009,micro_f1,0.005,0.01,2,0.3
101,0.502982276755283,micro_f1,0.005,0.01,2,0.5
102,0.5034470471587036,micro_f1,0.005,0.01,3,0.1
103,0.5042991262316415,micro_f1,0.005,0.01,3,0.3
104,0.5031604387432608,micro_f1,0.005,0.01,3,0.5
105,0.5043223647518126,micro_f1,0.005,0.01,4,0.1
106,0.5048568507157464,micro_f1,0.005,0.01,4,0.3
107,0.503570985932949,micro_f1,0.005,0.01,4,0.5
108,0.5077384272169548,micro_f1,0.01,0.001,2,0.1
109,0.5068940943174072,micro_f1,0.01,0.001,2,0.3
110,0.50718070273285,micro_f1,0.01,0.001,2,0.5
111,0.5045702423003037,micro_f1,0.01,0.001,3,0.1
112,0.5049885356633824,micro_f1,0.01,0.001,3,0.3
113,0.5058483609097105,micro_f1,0.01,0.001,3,0.5
114,0.5036252091466816,micro_f1,0.01,0.001,4,0.1
115,0.5045470037801326,micro_f1,0.01,0.001,4,0.3
116,0.5062511619260085,micro_f1,0.01,0.001,4,0.5
117,0.5049730433166015,micro_f1,0.01,0.005,2,0.1
118,0.5048955815826982,micro_f1,0.01,0.005,2,0.3
119,0.5048645968891368,micro_f1,0.01,0.005,2,0.5
