config_id,avg_score,metric,lr,weight_decay,num_layers,dropout_ratio
0,0.6534974818130945,micro_f1,0.0001,0.001,2,0.1
1,0.6407759746315986,micro_f1,0.0001,0.001,2,0.3
2,0.6515202387614251,micro_f1,0.0001,0.001,2,0.5
3,0.6906174221227382,micro_f1,0.0001,0.001,3,0.1
4,0.6838276440962506,micro_f1,0.0001,0.001,3,0.3
5,0.698041410184667,micro_f1,0.0001,0.001,3,0.5
6,0.6976310389852639,micro_f1,0.0001,0.001,4,0.1
7,0.7010259279985078,micro_f1,0.0001,0.001,4,0.3
8,0.7045327364297705,micro_f1,0.0001,0.001,4,0.5
9,0.6740533482559224,micro_f1,0.0001,0.005,2,0.1
10,0.6805073680283528,micro_f1,0.0001,0.005,2,0.3
11,0.676776720761052,micro_f1,0.0001,0.005,2,0.5
12,0.6849841447491141,micro_f1,0.0001,0.005,3,0.1
13,0.6434993471367282,micro_f1,0.0001,0.005,3,0.3
14,0.7045327364297705,micro_f1,0.0001,0.005,3,0.5
15,0.6927065845924267,micro_f1,0.0001,0.005,4,0.1
16,0.7059130759186719,micro_f1,0.0001,0.005,4,0.3
17,0.6573400484984145,micro_f1,0.0001,0.005,4,0.5
18,0.6487595597836225,micro_f1,0.0001,0.01,2,0.1
19,0.6400671516508113,micro_f1,0.0001,0.01,2,0.3
20,0.6398060063421004,micro_f1,0.0001,0.01,2,0.5
21,0.6202574146614438,micro_f1,0.0001,0.01,3,0.1
22,0.6291363551576198,micro_f1,0.0001,0.01,3,0.3
23,0.5851520238761424,micro_f1,0.0001,0.01,3,0.5
24,0.5781384070136169,micro_f1,0.0001,0.01,4,0.1
25,0.5272150718149599,micro_f1,0.0001,0.01,4,0.3
26,0.4715538145868308,micro_f1,0.0001,0.01,4,0.5
27,0.7214325685506435,micro_f1,0.0005,0.001,2,0.1
28,0.7211341167692594,micro_f1,0.0005,0.001,2,0.3
29,0.7250886028725984,micro_f1,0.0005,0.001,2,0.5
30,0.7328110427159112,micro_f1,0.0005,0.001,3,0.1
31,0.7370639806006342,micro_f1,0.0005,0.001,3,0.3
32,0.7430330162283156,micro_f1,0.0005,0.001,3,0.5
