config_id,avg_score,metric,lr,weight_decay,num_layers,dropout_ratio
82,0.6511670313639679,micro_f1,0.005,0.001,2,0.3
83,0.6529905178701677,micro_f1,0.005,0.001,2,0.5
84,0.6447848285922684,micro_f1,0.005,0.001,3,0.1
85,0.6487964989059082,micro_f1,0.005,0.001,3,0.3
86,0.6474592754680282,micro_f1,0.005,0.001,3,0.5
87,0.6520179917335279,micro_f1,0.005,0.001,4,0.1
88,0.6544493070751276,micro_f1,0.005,0.001,4,0.3
89,0.6422319474835886,micro_f1,0.005,0.001,4,0.5
90,0.6736566982737662,micro_f1,0.005,0.005,2,0.1
91,0.674082178458546,micro_f1,0.005,0.005,2,0.3
92,0.6731096523219061,micro_f1,0.005,0.005,2,0.5
93,0.661439338682227,micro_f1,0.005,0.005,3,0.1
94,0.6653294432287867,micro_f1,0.005,0.005,3,0.3
95,0.6662411864818867,micro_f1,0.005,0.005,3,0.5
96,0.6757840991976659,micro_f1,0.005,0.005,4,0.1
97,0.6648431801604668,micro_f1,0.005,0.005,4,0.3
98,0.6595550692924873,micro_f1,0.005,0.005,4,0.5
99,0.6850230974957453,micro_f1,0.005,0.01,2,0.1
100,0.6797957695113057,micro_f1,0.005,0.01,2,0.3
101,0.6814976902504255,micro_f1,0.005,0.01,2,0.5
102,0.6632628251884269,micro_f1,0.005,0.01,3,0.1
103,0.6678823243374664,micro_f1,0.005,0.01,3,0.3
104,0.649465110624848,micro_f1,0.005,0.01,3,0.5
105,0.6678823243374666,micro_f1,0.005,0.01,4,0.1
106,0.675844882081206,micro_f1,0.005,0.01,4,0.3
107,0.6660588378312667,micro_f1,0.005,0.01,4,0.5
108,0.6483710187211281,micro_f1,0.01,0.001,2,0.1
109,0.6523219061512279,micro_f1,0.01,0.001,2,0.3
110,0.6557257476294676,micro_f1,0.01,0.001,2,0.5
111,0.6540238268903477,micro_f1,0.01,0.001,3,0.1
112,0.6491611962071481,micro_f1,0.01,0.001,3,0.3
113,0.6493435448577681,micro_f1,0.01,0.001,3,0.5
114,0.6553610503282276,micro_f1,0.01,0.001,4,0.1
115,0.6568806224167275,micro_f1,0.01,0.001,4,0.3
116,0.6569414053002675,micro_f1,0.01,0.001,4,0.5
117,0.6697058108436664,micro_f1,0.01,0.005,2,0.1
118,0.6697058108436664,micro_f1,0.01,0.005,2,0.3
119,0.6732920009725261,micro_f1,0.01,0.005,2,0.5
120,0.6735351325066862,micro_f1,0.01,0.005,3,0.1
121,0.6669705810843668,micro_f1,0.01,0.005,3,0.3
122,0.6658764891806467,micro_f1,0.01,0.005,3,0.5
123,0.6726233892535861,micro_f1,0.01,0.005,4,0.1
124,0.6682470216387065,micro_f1,0.01,0.005,4,0.3
125,0.6531120836372478,micro_f1,0.01,0.005,4,0.5
126,0.6850230974957451,micro_f1,0.01,0.01,2,0.1
127,0.6773644541697058,micro_f1,0.01,0.01,2,0.3
128,0.6836858740578653,micro_f1,0.01,0.01,2,0.5
129,0.6658764891806467,micro_f1,0.01,0.01,3,0.1
130,0.6690371991247265,micro_f1,0.01,0.01,3,0.3
131,0.6709822513980064,micro_f1,0.01,0.01,3,0.5
132,0.6751154874787261,micro_f1,0.01,0.01,4,0.1
133,0.6593727206418672,micro_f1,0.01,0.01,4,0.3
134,0.6669705810843666,micro_f1,0.01,0.01,4,0.5
