config_id,avg_score,metric,lr,weight_decay,num_layers,dropout_ratio
100,0.4044817927170869,micro_f1,0.005,0.01,2,0.3
101,0.38907563025210085,micro_f1,0.005,0.01,2,0.5
102,0.407843137254902,micro_f1,0.005,0.01,3,0.1
103,0.4047619047619048,micro_f1,0.005,0.01,3,0.3
104,0.40728291316526605,micro_f1,0.005,0.01,3,0.5
105,0.4369747899159664,micro_f1,0.005,0.01,4,0.1
106,0.43669467787114846,micro_f1,0.005,0.01,4,0.3
107,0.4456582633053221,micro_f1,0.005,0.01,4,0.5
108,0.34593837535014,micro_f1,0.01,0.001,2,0.1
109,0.32857142857142857,micro_f1,0.01,0.001,2,0.3
110,0.31932773109243695,micro_f1,0.01,0.001,2,0.5
111,0.2756302521008403,micro_f1,0.01,0.001,3,0.1
112,0.27703081232493,micro_f1,0.01,0.001,3,0.3
113,0.28851540616246496,micro_f1,0.01,0.001,3,0.5
114,0.26106442577030814,micro_f1,0.01,0.001,4,0.1
115,0.2801120448179272,micro_f1,0.01,0.001,4,0.3
116,0.2714285714285714,micro_f1,0.01,0.001,4,0.5
117,0.3050420168067227,micro_f1,0.01,0.005,2,0.1
118,0.30952380952380953,micro_f1,0.01,0.005,2,0.3
119,0.33249299719887954,micro_f1,0.01,0.005,2,0.5
120,0.3515406162464986,micro_f1,0.01,0.005,3,0.1
121,0.3795518207282913,micro_f1,0.01,0.005,3,0.3
122,0.38319327731092434,micro_f1,0.01,0.005,3,0.5
123,0.39999999999999997,micro_f1,0.01,0.005,4,0.1
124,0.4106442577030813,micro_f1,0.01,0.005,4,0.3
125,0.42436974789915966,micro_f1,0.01,0.005,4,0.5
126,0.4204481792717087,micro_f1,0.01,0.01,2,0.1
127,0.4170868347338936,micro_f1,0.01,0.01,2,0.3
128,0.4218487394957983,micro_f1,0.01,0.01,2,0.5
129,0.4336134453781513,micro_f1,0.01,0.01,3,0.1
130,0.4338935574229692,micro_f1,0.01,0.01,3,0.3
131,0.4425770308123249,micro_f1,0.01,0.01,3,0.5
132,0.4515406162464986,micro_f1,0.01,0.01,4,0.1
133,0.4526610644257703,micro_f1,0.01,0.01,4,0.3
134,0.4523809523809524,micro_f1,0.01,0.01,4,0.5
