micro_f1,macro_f1,source,target,model,seed,train_time,lr,weight_decay,num_layers,dropout_ratio,config_id
0.2453781512605042,0.10551385131273101,BRAZIL,USA,GNN,0,2.223651647567749,0.0001,0.001,2,0.1,0
0.3,0.202182957824156,BRAZIL,USA,GNN,1,2.0266377925872803,0.0001,0.001,2,0.1,0
0.2638655462184874,0.13701063734338872,BRAZIL,USA,GNN,2,1.9472475051879883,0.0001,0.001,2,0.1,0
0.29411764705882354,0.1954821652795568,BRAZIL,USA,GNN,0,1.9505879878997803,0.0001,0.001,2,0.3,1
0.2781512605042017,0.16128980551438965,BRAZIL,USA,GNN,1,1.8529479503631592,0.0001,0.001,2,0.3,1
0.226890756302521,0.18404978280615392,BRAZIL,USA,GNN,2,2.064401626586914,0.0001,0.001,2,0.3,1
0.25630252100840334,0.11781183134314524,BRAZIL,USA,GNN,0,2.4279863834381104,0.0001,0.001,2,0.5,2
0.3050420168067227,0.20846910294013343,BRAZIL,USA,GNN,1,2.2749717235565186,0.0001,0.001,2,0.5,2
0.36470588235294116,0.24707183251635342,BRAZIL,USA,GNN,2,2.21127986907959,0.0001,0.001,2,0.5,2
0.33949579831932775,0.2380952380952381,BRAZIL,USA,GNN,0,2.316943645477295,0.0001,0.001,3,0.1,3
0.3445378151260504,0.2282767472015666,BRAZIL,USA,GNN,1,2.347587823867798,0.0001,0.001,3,0.1,3
0.2184873949579832,0.11880294169004871,BRAZIL,USA,GNN,2,2.2332987785339355,0.0001,0.001,3,0.1,3
0.373109243697479,0.3026983651159121,BRAZIL,USA,GNN,0,2.1458680629730225,0.0001,0.001,3,0.3,4
0.22941176470588234,0.10566517673351761,BRAZIL,USA,GNN,1,2.3638854026794434,0.0001,0.001,3,0.3,4
0.2495798319327731,0.09986550100874243,BRAZIL,USA,GNN,2,2.4250478744506836,0.0001,0.001,3,0.3,4
0.2495798319327731,0.09986550100874243,BRAZIL,USA,GNN,0,2.1905696392059326,0.0001,0.001,3,0.5,5
0.39243697478991596,0.2734957279499946,BRAZIL,USA,GNN,1,2.4851667881011963,0.0001,0.001,3,0.5,5
0.2865546218487395,0.16411202835285474,BRAZIL,USA,GNN,2,2.1229145526885986,0.0001,0.001,3,0.5,5
0.24033613445378152,0.14236858475894246,BRAZIL,USA,GNN,0,2.950411558151245,0.0001,0.001,4,0.1,6
0.27058823529411763,0.1466799491601113,BRAZIL,USA,GNN,1,3.0460619926452637,0.0001,0.001,4,0.1,6
0.2453781512605042,0.10375741978868959,BRAZIL,USA,GNN,2,2.908569097518921,0.0001,0.001,4,0.1,6
0.3302521008403361,0.24188961205975826,BRAZIL,USA,GNN,0,2.685365915298462,0.0001,0.001,4,0.3,7
0.15714285714285714,0.0942689699364554,BRAZIL,USA,GNN,1,2.7721357345581055,0.0001,0.001,4,0.3,7
0.3067226890756303,0.20330357142857144,BRAZIL,USA,GNN,2,2.515151023864746,0.0001,0.001,4,0.3,7
0.35714285714285715,0.24836006951250833,BRAZIL,USA,GNN,0,2.755366086959839,0.0001,0.001,4,0.5,8
0.27899159663865547,0.1674268400827668,BRAZIL,USA,GNN,1,2.674525737762451,0.0001,0.001,4,0.5,8
0.33865546218487397,0.23738604866637958,BRAZIL,USA,GNN,2,2.6109395027160645,0.0001,0.001,4,0.5,8
0.1899159663865546,0.1607377802654792,BRAZIL,USA,GNN,0,2.1038284301757812,0.0001,0.005,2,0.1,9
0.25546218487394956,0.12812137184226258,BRAZIL,USA,GNN,1,2.2729363441467285,0.0001,0.005,2,0.1,9
0.3050420168067227,0.19013828783126926,BRAZIL,USA,GNN,2,3.020808696746826,0.0001,0.005,2,0.1,9
0.27647058823529413,0.1634636881137747,BRAZIL,USA,GNN,0,3.222921371459961,0.0001,0.005,2,0.3,10
0.42857142857142855,0.3561237812677469,BRAZIL,USA,GNN,1,3.0356667041778564,0.0001,0.005,2,0.3,10
0.3243697478991597,0.20871695505146495,BRAZIL,USA,GNN,2,2.6260340213775635,0.0001,0.005,2,0.3,10
0.2781512605042017,0.16874886533340872,BRAZIL,USA,GNN,0,2.6523656845092773,0.0001,0.005,2,0.5,11
0.42773109243697477,0.2996708984904179,BRAZIL,USA,GNN,1,2.4801220893859863,0.0001,0.005,2,0.5,11
0.2596638655462185,0.21601595837566487,BRAZIL,USA,GNN,2,2.5357859134674072,0.0001,0.005,2,0.5,11
0.380672268907563,0.2675934973045822,BRAZIL,USA,GNN,0,2.1657629013061523,0.0001,0.005,3,0.1,12
0.2546218487394958,0.12179640692370865,BRAZIL,USA,GNN,1,2.382260799407959,0.0001,0.005,3,0.1,12
0.334453781512605,0.2144590781310844,BRAZIL,USA,GNN,2,2.4209251403808594,0.0001,0.005,3,0.1,12
0.32016806722689073,0.2184306216372796,BRAZIL,USA,GNN,0,2.1202282905578613,0.0001,0.005,3,0.3,13
0.2504201680672269,0.11089003930121864,BRAZIL,USA,GNN,1,2.2985336780548096,0.0001,0.005,3,0.3,13
0.22941176470588234,0.12137454311751532,BRAZIL,USA,GNN,2,2.2799363136291504,0.0001,0.005,3,0.3,13
0.25126050420168067,0.10391421205638747,BRAZIL,USA,GNN,0,2.1375503540039062,0.0001,0.005,3,0.5,14
0.3689075630252101,0.292380394390783,BRAZIL,USA,GNN,1,1.9916560649871826,0.0001,0.005,3,0.5,14
0.3680672268907563,0.2646673930848808,BRAZIL,USA,GNN,2,2.2839584350585938,0.0001,0.005,3,0.5,14
0.2495798319327731,0.09986550100874243,BRAZIL,USA,GNN,0,2.8096439838409424,0.0001,0.005,4,0.1,15
0.37142857142857144,0.249801425872554,BRAZIL,USA,GNN,1,2.781831741333008,0.0001,0.005,4,0.1,15
0.25210084033613445,0.10788584637268847,BRAZIL,USA,GNN,2,3.099578619003296,0.0001,0.005,4,0.1,15
0.20588235294117646,0.1284168839949773,BRAZIL,USA,GNN,0,2.919029474258423,0.0001,0.005,4,0.3,16
0.3403361344537815,0.2510633259271293,BRAZIL,USA,GNN,1,2.767198324203491,0.0001,0.005,4,0.3,16
0.280672268907563,0.16209133979600052,BRAZIL,USA,GNN,2,2.876232147216797,0.0001,0.005,4,0.3,16
0.24789915966386555,0.10006784260515604,BRAZIL,USA,GNN,0,2.7399239540100098,0.0001,0.005,4,0.5,17
0.42016806722689076,0.361217036011919,BRAZIL,USA,GNN,1,2.629258632659912,0.0001,0.005,4,0.5,17
0.17058823529411765,0.11585169941414206,BRAZIL,USA,GNN,2,2.818570137023926,0.0001,0.005,4,0.5,17
0.24873949579831933,0.12477567975290811,BRAZIL,USA,GNN,0,1.945864200592041,0.0001,0.01,2,0.1,18
0.3680672268907563,0.2459591638922837,BRAZIL,USA,GNN,1,1.8614826202392578,0.0001,0.01,2,0.1,18
0.25210084033613445,0.10736122800679396,BRAZIL,USA,GNN,2,2.0115535259246826,0.0001,0.01,2,0.1,18
0.12773109243697478,0.07945971386504276,BRAZIL,USA,GNN,0,1.7512109279632568,0.0001,0.01,2,0.3,19
0.24033613445378152,0.11123032817310716,BRAZIL,USA,GNN,1,1.6531126499176025,0.0001,0.01,2,0.3,19
0.2966386554621849,0.19332850352196168,BRAZIL,USA,GNN,2,1.7738423347473145,0.0001,0.01,2,0.3,19
0.3563025210084034,0.2821941096989039,BRAZIL,USA,GNN,0,1.7737019062042236,0.0001,0.01,2,0.5,20
0.2957983193277311,0.1773435212408018,BRAZIL,USA,GNN,1,1.8313276767730713,0.0001,0.01,2,0.5,20
0.35378151260504204,0.2597408044787562,BRAZIL,USA,GNN,2,1.967468500137329,0.0001,0.01,2,0.5,20
0.25546218487394956,0.11189203240424607,BRAZIL,USA,GNN,0,2.360872983932495,0.0001,0.01,3,0.1,21
0.30168067226890755,0.19114393089268633,BRAZIL,USA,GNN,1,2.3481509685516357,0.0001,0.01,3,0.1,21
0.22605042016806723,0.10383018448544121,BRAZIL,USA,GNN,2,2.369370460510254,0.0001,0.01,3,0.1,21
0.2991596638655462,0.18186946423413883,BRAZIL,USA,GNN,0,2.519580841064453,0.0001,0.01,3,0.3,22
0.26134453781512607,0.12553385806867223,BRAZIL,USA,GNN,1,2.390761375427246,0.0001,0.01,3,0.3,22
0.2672268907563025,0.14061616978953478,BRAZIL,USA,GNN,2,2.141178607940674,0.0001,0.01,3,0.3,22
0.19327731092436976,0.1323224983862486,BRAZIL,USA,GNN,0,2.2803473472595215,0.0001,0.01,3,0.5,23
0.31092436974789917,0.20353954012091374,BRAZIL,USA,GNN,1,2.044403314590454,0.0001,0.01,3,0.5,23
0.25630252100840334,0.11486263127129065,BRAZIL,USA,GNN,2,2.1310646533966064,0.0001,0.01,3,0.5,23
0.3369747899159664,0.2434690623884519,BRAZIL,USA,GNN,0,2.5128889083862305,0.0001,0.01,4,0.1,24
0.2957983193277311,0.19449936447255228,BRAZIL,USA,GNN,1,2.3964526653289795,0.0001,0.01,4,0.1,24
0.18571428571428572,0.10885163136502961,BRAZIL,USA,GNN,2,2.327387809753418,0.0001,0.01,4,0.1,24
0.25798319327731095,0.1170594262295082,BRAZIL,USA,GNN,0,2.247811794281006,0.0001,0.01,4,0.3,25
0.3554621848739496,0.26732570278641776,BRAZIL,USA,GNN,1,2.2846438884735107,0.0001,0.01,4,0.3,25
0.253781512605042,0.11157021534027252,BRAZIL,USA,GNN,2,2.397110939025879,0.0001,0.01,4,0.3,25
0.18403361344537816,0.08772464656476603,BRAZIL,USA,GNN,0,2.3274738788604736,0.0001,0.01,4,0.5,26
0.18319327731092436,0.11322160699287648,BRAZIL,USA,GNN,1,2.5185494422912598,0.0001,0.01,4,0.5,26
0.2638655462184874,0.17465856593512252,BRAZIL,USA,GNN,2,2.501436948776245,0.0001,0.01,4,0.5,26
0.27058823529411763,0.14302199099288088,BRAZIL,USA,GNN,0,2.144597291946411,0.0005,0.001,2,0.1,27
0.2714285714285714,0.1444550444924041,BRAZIL,USA,GNN,1,2.4415576457977295,0.0005,0.001,2,0.1,27
0.25630252100840334,0.1154386007915659,BRAZIL,USA,GNN,2,2.348506450653076,0.0005,0.001,2,0.1,27
0.2605042016806723,0.12741623545482067,BRAZIL,USA,GNN,0,2.3702402114868164,0.0005,0.001,2,0.3,28
0.2647058823529412,0.1341909143686675,BRAZIL,USA,GNN,1,2.2161760330200195,0.0005,0.001,2,0.3,28
0.2605042016806723,0.12618786968881845,BRAZIL,USA,GNN,2,2.3316586017608643,0.0005,0.001,2,0.3,28
