config_id,avg_score,metric,lr,weight_decay,num_layers,dropout_ratio
43,0.27695652173913043,micro_f1,0.0005,0.005,4,0.3
44,0.27536231884057966,micro_f1,0.0005,0.005,4,0.5
45,0.34724637681159426,micro_f1,0.0005,0.01,2,0.1
46,0.36492753623188406,micro_f1,0.0005,0.01,2,0.3
47,0.30797101449275366,micro_f1,0.0005,0.01,2,0.5
48,0.2818840579710145,micro_f1,0.0005,0.01,3,0.1
49,0.3240579710144928,micro_f1,0.0005,0.01,3,0.3
50,0.30028985507246375,micro_f1,0.0005,0.01,3,0.5
51,0.291304347826087,micro_f1,0.0005,0.01,4,0.1
52,0.26130434782608697,micro_f1,0.0005,0.01,4,0.3
53,0.3182608695652174,micro_f1,0.0005,0.01,4,0.5
54,0.3191304347826087,micro_f1,0.001,0.001,2,0.1
55,0.342463768115942,micro_f1,0.001,0.001,2,0.3
56,0.3214492753623188,micro_f1,0.001,0.001,2,0.5
57,0.31217391304347825,micro_f1,0.001,0.001,3,0.1
58,0.32681159420289857,micro_f1,0.001,0.001,3,0.3
59,0.31463768115942026,micro_f1,0.001,0.001,3,0.5
60,0.29869565217391303,micro_f1,0.001,0.001,4,0.1
61,0.24768115942028987,micro_f1,0.001,0.001,4,0.3
62,0.33869565217391306,micro_f1,0.001,0.001,4,0.5
63,0.3281159420289855,micro_f1,0.001,0.005,2,0.1
64,0.3539130434782609,micro_f1,0.001,0.005,2,0.3
65,0.3104347826086956,micro_f1,0.001,0.005,2,0.5
66,0.2944927536231884,micro_f1,0.001,0.005,3,0.1
67,0.3320289855072464,micro_f1,0.001,0.005,3,0.3
68,0.3086956521739131,micro_f1,0.001,0.005,3,0.5
69,0.3382608695652174,micro_f1,0.001,0.005,4,0.1
70,0.28246376811594204,micro_f1,0.001,0.005,4,0.3
71,0.3078260869565217,micro_f1,0.001,0.005,4,0.5
72,0.33304347826086955,micro_f1,0.001,0.01,2,0.1
73,0.35000000000000003,micro_f1,0.001,0.01,2,0.3
74,0.36463768115942025,micro_f1,0.001,0.01,2,0.5
75,0.27956521739130435,micro_f1,0.001,0.01,3,0.1
76,0.2985507246376812,micro_f1,0.001,0.01,3,0.3
77,0.3582608695652174,micro_f1,0.001,0.01,3,0.5
78,0.29942028985507246,micro_f1,0.001,0.01,4,0.1
79,0.27666666666666667,micro_f1,0.001,0.01,4,0.3
80,0.3046376811594203,micro_f1,0.001,0.01,4,0.5
81,0.21202898550724636,micro_f1,0.005,0.001,2,0.1
82,0.19028985507246376,micro_f1,0.005,0.001,2,0.3
83,0.21811594202898552,micro_f1,0.005,0.001,2,0.5
84,0.3,micro_f1,0.005,0.001,3,0.1
85,0.3156521739130435,micro_f1,0.005,0.001,3,0.3
86,0.2643478260869565,micro_f1,0.005,0.001,3,0.5
87,0.29449275362318833,micro_f1,0.005,0.001,4,0.1
88,0.31376811594202897,micro_f1,0.005,0.001,4,0.3
89,0.2588405797101449,micro_f1,0.005,0.001,4,0.5
90,0.2152173913043478,micro_f1,0.005,0.005,2,0.1
91,0.2446376811594203,micro_f1,0.005,0.005,2,0.3
92,0.2663768115942029,micro_f1,0.005,0.005,2,0.5
93,0.3028985507246377,micro_f1,0.005,0.005,3,0.1
94,0.29478260869565215,micro_f1,0.005,0.005,3,0.3
95,0.28492753623188405,micro_f1,0.005,0.005,3,0.5
96,0.28550724637681163,micro_f1,0.005,0.005,4,0.1
97,0.2708695652173913,micro_f1,0.005,0.005,4,0.3
98,0.2853623188405797,micro_f1,0.005,0.005,4,0.5
99,0.27478260869565213,micro_f1,0.005,0.01,2,0.1
100,0.2569565217391305,micro_f1,0.005,0.01,2,0.3
101,0.3076811594202899,micro_f1,0.005,0.01,2,0.5
102,0.26971014492753626,micro_f1,0.005,0.01,3,0.1
103,0.32231884057971016,micro_f1,0.005,0.01,3,0.3
104,0.32260869565217387,micro_f1,0.005,0.01,3,0.5
105,0.27768115942028987,micro_f1,0.005,0.01,4,0.1
106,0.2723188405797101,micro_f1,0.005,0.01,4,0.3
107,0.2673913043478261,micro_f1,0.005,0.01,4,0.5
