config_id,avg_score,metric,lr,weight_decay,num_layers,dropout_ratio
100,0.628498727735369,micro_f1,0.005,0.01,2,0.3
101,0.6259541984732825,micro_f1,0.005,0.01,2,0.5
102,0.6157760814249365,micro_f1,0.005,0.01,3,0.1
103,0.623409669211196,micro_f1,0.005,0.01,3,0.3
104,0.5877862595419847,micro_f1,0.005,0.01,3,0.5
105,0.5954198473282443,micro_f1,0.005,0.01,4,0.1
106,0.5877862595419847,micro_f1,0.005,0.01,4,0.3
107,0.5776081424936387,micro_f1,0.005,0.01,4,0.5
108,0.6234096692111959,micro_f1,0.01,0.001,2,0.1
109,0.5979643765903307,micro_f1,0.01,0.001,2,0.3
110,0.6055979643765904,micro_f1,0.01,0.001,2,0.5
111,0.5470737913486006,micro_f1,0.01,0.001,3,0.1
112,0.6234096692111959,micro_f1,0.01,0.001,3,0.3
113,0.638676844783715,micro_f1,0.01,0.001,3,0.5
114,0.6106870229007634,micro_f1,0.01,0.001,4,0.1
115,0.6386768447837151,micro_f1,0.01,0.001,4,0.3
116,0.648854961832061,micro_f1,0.01,0.001,4,0.5
117,0.6335877862595419,micro_f1,0.01,0.005,2,0.1
118,0.6310432569974554,micro_f1,0.01,0.005,2,0.3
119,0.6361323155216285,micro_f1,0.01,0.005,2,0.5
120,0.6641221374045801,micro_f1,0.01,0.005,3,0.1
121,0.6666666666666666,micro_f1,0.01,0.005,3,0.3
122,0.6768447837150128,micro_f1,0.01,0.005,3,0.5
123,0.6972010178117048,micro_f1,0.01,0.005,4,0.1
124,0.6768447837150128,micro_f1,0.01,0.005,4,0.3
125,0.6768447837150128,micro_f1,0.01,0.005,4,0.5
126,0.6895674300254453,micro_f1,0.01,0.01,2,0.1
127,0.6793893129770993,micro_f1,0.01,0.01,2,0.3
128,0.6819338422391859,micro_f1,0.01,0.01,2,0.5
129,0.7175572519083969,micro_f1,0.01,0.01,3,0.1
130,0.6921119592875318,micro_f1,0.01,0.01,3,0.3
131,0.7175572519083969,micro_f1,0.01,0.01,3,0.5
132,0.7048346055979643,micro_f1,0.01,0.01,4,0.1
133,0.6946564885496184,micro_f1,0.01,0.01,4,0.3
134,0.7201017811704835,micro_f1,0.01,0.01,4,0.5
