micro_f1,macro_f1,source,target,model,seed,train_time,lr,weight_decay,num_layers,dropout_ratio,config_id
0.4327731092436975,0.3639442146479811,EUROPE,USA,GNN,0,2.890928268432617,0.0001,0.001,2,0.1,0
0.26974789915966385,0.14414121618999573,EUROPE,USA,GNN,1,2.814551591873169,0.0001,0.001,2,0.1,0
0.30084033613445377,0.2307094696619124,EUROPE,USA,GNN,2,2.6168200969696045,0.0001,0.001,2,0.1,0
0.2672268907563025,0.14291346982584283,EUROPE,USA,GNN,0,3.4727187156677246,0.0001,0.001,2,0.3,1
0.26554621848739496,0.21212413488962664,EUROPE,USA,GNN,1,2.207247018814087,0.0001,0.001,2,0.3,1
0.24873949579831933,0.1652303509250544,EUROPE,USA,GNN,2,2.3793890476226807,0.0001,0.001,2,0.3,1
0.29411764705882354,0.17922407254178632,EUROPE,USA,GNN,0,2.3912484645843506,0.0001,0.001,2,0.5,2
0.34369747899159664,0.23791445312848689,EUROPE,USA,GNN,1,2.5241236686706543,0.0001,0.001,2,0.5,2
0.28739495798319326,0.17890332049475632,EUROPE,USA,GNN,2,2.9087326526641846,0.0001,0.001,2,0.5,2
0.24873949579831933,0.10157858613589568,EUROPE,USA,GNN,0,2.7587826251983643,0.0001,0.001,3,0.1,3
0.24789915966386555,0.09946055293324342,EUROPE,USA,GNN,1,2.553743839263916,0.0001,0.001,3,0.1,3
0.2689075630252101,0.14756308570562532,EUROPE,USA,GNN,2,2.4240903854370117,0.0001,0.001,3,0.1,3
0.22773109243697479,0.15115679372341564,EUROPE,USA,GNN,0,2.8157689571380615,0.0001,0.001,3,0.3,4
0.25126050420168067,0.11768876127354992,EUROPE,USA,GNN,1,4.334215879440308,0.0001,0.001,3,0.3,4
0.246218487394958,0.1109469465544904,EUROPE,USA,GNN,2,4.662555456161499,0.0001,0.001,3,0.3,4
0.19327731092436976,0.16699084921656215,EUROPE,USA,GNN,0,3.1719915866851807,0.0001,0.001,3,0.5,5
0.20336134453781513,0.12139376389262391,EUROPE,USA,GNN,1,3.2181146144866943,0.0001,0.001,3,0.5,5
0.28907563025210087,0.19672776827711277,EUROPE,USA,GNN,2,2.6612071990966797,0.0001,0.001,3,0.5,5
0.3176470588235294,0.21069051032811376,EUROPE,USA,GNN,0,2.6693613529205322,0.0001,0.001,4,0.1,6
0.2495798319327731,0.09986550100874243,EUROPE,USA,GNN,1,3.2678534984588623,0.0001,0.001,4,0.1,6
0.16134453781512606,0.09650678775838417,EUROPE,USA,GNN,2,2.9388554096221924,0.0001,0.001,4,0.1,6
0.2361344537815126,0.10900383141762451,EUROPE,USA,GNN,0,2.8031959533691406,0.0001,0.001,4,0.3,7
0.24873949579831933,0.09966329966329966,EUROPE,USA,GNN,1,2.3490350246429443,0.0001,0.001,4,0.3,7
0.26218487394957984,0.13240928643625566,EUROPE,USA,GNN,2,2.2995901107788086,0.0001,0.001,4,0.3,7
0.23949579831932774,0.09958071278825996,EUROPE,USA,GNN,0,2.3162639141082764,0.0001,0.001,4,0.5,8
0.33949579831932775,0.23327987549795023,EUROPE,USA,GNN,1,2.3328418731689453,0.0001,0.001,4,0.5,8
0.31176470588235294,0.22784994162888114,EUROPE,USA,GNN,2,2.4217400550842285,0.0001,0.001,4,0.5,8
0.2571428571428571,0.1980626044971689,EUROPE,USA,GNN,0,1.9234356880187988,0.0001,0.005,2,0.1,9
0.3067226890756303,0.2485473414392141,EUROPE,USA,GNN,1,1.9149506092071533,0.0001,0.005,2,0.1,9
0.32521008403361346,0.21817185978578385,EUROPE,USA,GNN,2,1.9930047988891602,0.0001,0.005,2,0.1,9
0.3100840336134454,0.19442604604886596,EUROPE,USA,GNN,0,1.934030294418335,0.0001,0.005,2,0.3,10
0.20840336134453782,0.15641365287196168,EUROPE,USA,GNN,1,1.9827470779418945,0.0001,0.005,2,0.3,10
0.1546218487394958,0.10673681034978498,EUROPE,USA,GNN,2,2.0321693420410156,0.0001,0.005,2,0.3,10
0.35126050420168065,0.285370315898956,EUROPE,USA,GNN,0,1.9120984077453613,0.0001,0.005,2,0.5,11
0.26638655462184874,0.14307018929161922,EUROPE,USA,GNN,1,1.8060214519500732,0.0001,0.005,2,0.5,11
0.2546218487394958,0.19845403657134553,EUROPE,USA,GNN,2,1.8748185634613037,0.0001,0.005,2,0.5,11
