config_id,avg_score,metric,lr,weight_decay,num_layers,dropout_ratio
0,0.6101495726495726,micro_f1,0.0001,0.001,2,0.1
1,0.6077991452991452,micro_f1,0.0001,0.001,2,0.3
2,0.6201210826210827,micro_f1,0.0001,0.001,2,0.5
3,0.6225783475783476,micro_f1,0.0001,0.001,3,0.1
4,0.628062678062678,micro_f1,0.0001,0.001,3,0.3
5,0.637037037037037,micro_f1,0.0001,0.001,3,0.5
6,0.612962962962963,micro_f1,0.0001,0.001,4,0.1
7,0.6415598290598291,micro_f1,0.0001,0.001,4,0.3
8,0.6260327635327636,micro_f1,0.0001,0.001,4,0.5
9,0.6309116809116809,micro_f1,0.0001,0.005,2,0.1
10,0.6304843304843305,micro_f1,0.0001,0.005,2,0.3
11,0.6246438746438746,micro_f1,0.0001,0.005,2,0.5
12,0.6399572649572649,micro_f1,0.0001,0.005,3,0.1
13,0.6426638176638176,micro_f1,0.0001,0.005,3,0.3
14,0.6297364672364673,micro_f1,0.0001,0.005,3,0.5
15,0.6315527065527066,micro_f1,0.0001,0.005,4,0.1
16,0.6327279202279202,micro_f1,0.0001,0.005,4,0.3
17,0.6437678062678063,micro_f1,0.0001,0.005,4,0.5
18,0.6417022792022792,micro_f1,0.0001,0.01,2,0.1
19,0.6327279202279202,micro_f1,0.0001,0.01,2,0.3
20,0.6335470085470085,micro_f1,0.0001,0.01,2,0.5
21,0.6386752136752137,micro_f1,0.0001,0.01,3,0.1
22,0.6303062678062678,micro_f1,0.0001,0.01,3,0.3
23,0.6481837606837607,micro_f1,0.0001,0.01,3,0.5
24,0.6342592592592594,micro_f1,0.0001,0.01,4,0.1
25,0.597079772079772,micro_f1,0.0001,0.01,4,0.3
26,0.6336538461538462,micro_f1,0.0001,0.01,4,0.5
27,0.6627849002849002,micro_f1,0.0005,0.001,2,0.1
28,0.6664173789173788,micro_f1,0.0005,0.001,2,0.3
29,0.666025641025641,micro_f1,0.0005,0.001,2,0.5
30,0.6780626780626781,micro_f1,0.0005,0.001,3,0.1
31,0.6896011396011396,micro_f1,0.0005,0.001,3,0.3
32,0.6903846153846155,micro_f1,0.0005,0.001,3,0.5
33,0.6702279202279202,micro_f1,0.0005,0.001,4,0.1
34,0.6881410256410256,micro_f1,0.0005,0.001,4,0.3
35,0.6780626780626781,micro_f1,0.0005,0.001,4,0.5
36,0.6984330484330483,micro_f1,0.0005,0.005,2,0.1
37,0.697934472934473,micro_f1,0.0005,0.005,2,0.3
38,0.6996438746438747,micro_f1,0.0005,0.005,2,0.5
39,0.7094729344729345,micro_f1,0.0005,0.005,3,0.1
