config_id,avg_score,metric,lr,weight_decay,num_layers,dropout_ratio
0,0.4044659300184162,micro_f1,0.0001,0.001,2,0.1
1,0.26116482504604055,micro_f1,0.0001,0.001,2,0.3
2,0.2882136279926335,micro_f1,0.0001,0.001,2,0.5
3,0.2996086556169429,micro_f1,0.0001,0.001,3,0.1
4,0.20465009208103133,micro_f1,0.0001,0.001,3,0.3
5,0.2999539594843462,micro_f1,0.0001,0.001,3,0.5
6,0.261279926335175,micro_f1,0.0001,0.001,4,0.1
7,0.26899171270718236,micro_f1,0.0001,0.001,4,0.3
8,0.24781307550644568,micro_f1,0.0001,0.001,4,0.5
9,0.3070902394106814,micro_f1,0.0001,0.005,2,0.1
10,0.28165285451197053,micro_f1,0.0001,0.005,2,0.3
11,0.33436924493554326,micro_f1,0.0001,0.005,2,0.5
12,0.2473526703499079,micro_f1,0.0001,0.005,3,0.1
13,0.269682320441989,micro_f1,0.0001,0.005,3,0.3
14,0.3039825046040516,micro_f1,0.0001,0.005,3,0.5
15,0.29247237569060774,micro_f1,0.0001,0.005,4,0.1
16,0.23710865561694291,micro_f1,0.0001,0.005,4,0.3
17,0.2646178637200736,micro_f1,0.0001,0.005,4,0.5
18,0.32930478821362796,micro_f1,0.0001,0.01,2,0.1
19,0.29880294659300183,micro_f1,0.0001,0.01,2,0.3
20,0.3664825046040516,micro_f1,0.0001,0.01,2,0.5
21,0.2794659300184162,micro_f1,0.0001,0.01,3,0.1
22,0.2826887661141805,micro_f1,0.0001,0.01,3,0.3
23,0.27555248618784534,micro_f1,0.0001,0.01,3,0.5
24,0.2811924493554328,micro_f1,0.0001,0.01,4,0.1
25,0.275207182320442,micro_f1,0.0001,0.01,4,0.3
26,0.26933701657458564,micro_f1,0.0001,0.01,4,0.5
27,0.2646178637200737,micro_f1,0.0005,0.001,2,0.1
28,0.2555248618784531,micro_f1,0.0005,0.001,2,0.3
29,0.29937845303867405,micro_f1,0.0005,0.001,2,0.5
30,0.2748618784530386,micro_f1,0.0005,0.001,3,0.1
31,0.26576887661141807,micro_f1,0.0005,0.001,3,0.3
32,0.2992633517495396,micro_f1,0.0005,0.001,3,0.5
33,0.31894567219152853,micro_f1,0.0005,0.001,4,0.1
34,0.2677255985267035,micro_f1,0.0005,0.001,4,0.3
35,0.27417127071823205,micro_f1,0.0005,0.001,4,0.5
36,0.32700276243093923,micro_f1,0.0005,0.005,2,0.1
37,0.32078729281767954,micro_f1,0.0005,0.005,2,0.3
38,0.32078729281767954,micro_f1,0.0005,0.005,2,0.5
39,0.2857965009208103,micro_f1,0.0005,0.005,3,0.1
40,0.29017034990791896,micro_f1,0.0005,0.005,3,0.3
41,0.256560773480663,micro_f1,0.0005,0.005,3,0.5
42,0.3152624309392265,micro_f1,0.0005,0.005,4,0.1
43,0.2902854511970534,micro_f1,0.0005,0.005,4,0.3
44,0.2916666666666667,micro_f1,0.0005,0.005,4,0.5
45,0.3671731123388582,micro_f1,0.0005,0.01,2,0.1
46,0.26784069981583797,micro_f1,0.0005,0.01,2,0.3
47,0.32021178637200737,micro_f1,0.0005,0.01,2,0.5
48,0.3093922651933702,micro_f1,0.0005,0.01,3,0.1
49,0.2727900552486188,micro_f1,0.0005,0.01,3,0.3
50,0.34783609576427255,micro_f1,0.0005,0.01,3,0.5
51,0.3260819521178637,micro_f1,0.0005,0.01,4,0.1
52,0.2643876611418048,micro_f1,0.0005,0.01,4,0.3
53,0.2756675874769798,micro_f1,0.0005,0.01,4,0.5
54,0.2112108655616943,micro_f1,0.001,0.001,2,0.1
55,0.3184852670349908,micro_f1,0.001,0.001,2,0.3
56,0.31744935543278086,micro_f1,0.001,0.001,2,0.5
57,0.33678637200736644,micro_f1,0.001,0.001,3,0.1
58,0.33552025782688766,micro_f1,0.001,0.001,3,0.3
